time,antenna,tagid,rssi
2021-08-30 15:15:31,4,52666678,-77
2021-08-30 15:15:48,4,52666678,-77
2021-08-30 15:16:00,4,52666678,-77
2021-08-30 15:16:04,4,52666678,-77
2021-08-30 15:16:55,4,52666678,-77
2021-08-30 15:18:06,4,52666678,-77
2021-08-30 15:18:21,4,52666678,-77
2021-08-30 15:18:24,4,52666678,-77
2021-08-30 15:19:52,4,52666678,-77
2021-08-30 15:20:08,4,52666678,-77
2021-08-30 15:20:25,4,52666678,-77
2021-08-30 15:20:30,2,52666678,-77
2021-08-30 15:20:33,4,52666678,-77
2021-08-30 15:20:36,4,52666678,-77
2021-08-30 15:20:44,4,52666678,-77
2021-08-30 15:20:46,4,52666678,-77
2021-08-30 15:21:28,4,52666678,-77
2021-08-30 15:21:35,4,52666678,-77
2021-08-30 15:22:04,4,52666678,-77
2021-08-30 15:22:16,4,52666678,-77
2021-08-30 15:23:37,4,52666678,-77
2021-08-30 15:24:04,4,52666678,-77
2021-08-30 15:24:16,4,52666678,-77
2021-08-30 15:24:18,4,52666678,-77
2021-08-30 15:24:56,4,52666678,-77
2021-08-30 15:25:09,4,52666678,-77
2021-08-30 15:25:15,4,52666678,-77
2021-08-30 15:25:19,4,52666678,-77
2021-08-30 15:25:28,4,52666678,-77
2021-08-30 15:25:39,4,52666678,-77
2021-08-30 15:26:27,4,52666678,-77
2021-08-30 15:26:36,4,52666678,-77
2021-08-30 15:28:01,4,52666678,-77
2021-08-30 15:28:10,4,52666678,-77
2021-08-30 15:28:35,4,52666678,-77
2021-08-30 15:29:24,4,52666678,-77
2021-08-30 15:29:33,4,52666678,-77
2021-08-30 15:29:49,4,52666678,-77
2021-08-30 15:30:42,4,52666678,-77
2021-08-30 15:31:47,4,52666678,-77
2021-08-30 15:31:57,4,52666678,-77
2021-08-30 15:33:09,4,52666678,-77
2021-08-30 15:34:23,4,52666678,-77
2021-08-30 15:36:37,2,52666678,-77
2021-08-30 15:36:49,4,52666678,-77
2021-08-30 15:36:53,4,52666678,-77
2021-08-30 15:37:02,4,52666678,-77
2021-08-30 15:37:07,4,52666678,-77
2021-08-30 15:37:39,2,52666678,-77
2021-08-30 15:37:40,4,52666678,-77
2021-08-30 15:37:49,4,52666678,-77
2021-08-30 15:37:59,4,52666678,-77
2021-08-30 15:38:06,4,52666678,-77
2021-08-30 15:39:51,4,52666678,-77
2021-08-30 15:44:25,2,52666678,-77
2021-08-30 15:44:59,4,52666678,-77
2021-08-30 15:46:33,4,52666678,-77
2021-08-30 15:57:22,4,52666678,-77
2021-08-30 15:57:24,4,52666678,-77
2021-08-30 16:09:50,2,52666678,-77
2021-08-30 16:12:23,4,52666678,-77
2021-08-30 16:13:21,4,52666678,-77
2021-08-30 16:13:26,4,52666678,-77
2021-08-30 16:13:53,4,52666678,-77
2021-08-30 16:14:13,4,52666678,-77
2021-08-30 16:14:25,4,52666678,-77
2021-08-30 16:19:28,4,52666678,-77
2021-08-30 16:30:23,4,52666678,-77
2021-08-30 16:36:39,4,52666678,-77
2021-08-30 16:41:47,4,52666678,-77
2021-08-30 16:42:23,4,52666678,-77
2021-08-30 16:42:26,4,52666678,-77
2021-08-30 16:43:24,4,52666678,-77
2021-08-30 16:43:29,4,52666678,-77
2021-08-30 16:44:01,4,52666678,-77
2021-08-30 16:44:52,4,52666678,-77
2021-08-30 16:45:30,4,52666678,-77
2021-08-30 16:45:45,4,52666678,-77
2021-08-30 16:45:59,2,52666678,-77
2021-08-30 16:46:39,4,52666678,-77
2021-08-30 16:48:44,4,52666678,-77
2021-08-30 16:48:54,4,52666678,-77
2021-08-30 16:48:57,4,52666678,-77
2021-08-30 16:49:08,2,52666678,-77
2021-08-30 16:50:00,4,52666678,-77
2021-08-30 16:50:35,2,52666678,-77
2021-08-30 16:51:04,4,52666678,-77
2021-08-30 16:51:16,4,52666678,-77
2021-08-30 16:51:22,4,52666678,-77
2021-08-30 16:52:13,4,52666678,-77
2021-08-30 16:52:49,4,52666678,-77
2021-08-30 16:52:59,2,52666678,-77
2021-08-30 16:53:46,4,52666678,-77
2021-08-30 16:53:48,4,52666678,-77
2021-08-30 16:53:50,4,52666678,-77
2021-08-30 16:54:12,4,52666678,-77
2021-08-30 16:54:36,4,52666678,-77
2021-08-30 16:55:20,4,52666678,-77
2021-08-30 16:55:21,4,52666678,-77
2021-08-30 16:56:08,4,52666678,-77
2021-08-30 16:58:07,4,52666678,-77
2021-08-30 16:58:24,4,52666678,-77
2021-08-30 16:58:47,4,52666678,-77
2021-08-30 16:59:03,4,52666678,-77
2021-08-30 16:59:14,4,52666678,-77
2021-08-30 14:22:42,4,52666678,-78
2021-08-30 14:22:43,4,52666678,-78
2021-08-30 14:23:30,4,52666678,-78
2021-08-30 14:23:41,4,52666678,-78
2021-08-30 14:23:46,4,52666678,-78
2021-08-30 14:23:48,4,52666678,-78
2021-08-30 14:24:08,4,52666678,-78
2021-08-30 14:24:17,4,52666678,-78
2021-08-30 14:25:00,4,52666678,-78
2021-08-30 14:25:59,2,52666678,-78
2021-08-30 14:27:57,4,52666678,-78
2021-08-30 14:28:35,4,52666678,-78
2021-08-30 14:29:00,1,52666678,-78
2021-08-30 14:29:01,4,52666678,-78
2021-08-30 14:29:50,4,52666678,-78
2021-08-30 14:30:14,4,52666678,-78
2021-08-30 14:31:04,4,52666678,-78
2021-08-30 14:31:09,2,52666678,-78
2021-08-30 14:31:57,4,52666678,-78
2021-08-30 14:41:02,4,52666678,-78
2021-08-30 14:41:35,2,52666678,-78
2021-08-30 14:42:43,4,52666678,-78
2021-08-30 14:43:44,2,52666678,-78
2021-08-30 14:44:11,4,52666678,-78
2021-08-30 14:45:20,4,52666678,-78
2021-08-30 14:45:26,1,52666678,-78
2021-08-30 14:46:10,2,52666678,-78
2021-08-30 14:46:36,4,52666678,-78
2021-08-30 14:47:05,4,52666678,-78
2021-08-30 14:47:31,4,52666678,-78
2021-08-30 14:47:46,4,52666678,-78
2021-08-30 14:47:49,1,52666678,-78
2021-08-30 14:48:23,2,52666678,-78
2021-08-30 14:49:01,2,52666678,-78
2021-08-30 14:49:53,4,52666678,-78
2021-08-30 14:50:03,4,52666678,-78
2021-08-30 14:50:44,2,52666678,-78
2021-08-30 14:51:40,2,52666678,-78
2021-08-30 14:51:42,4,52666678,-78
2021-08-30 14:52:18,4,52666678,-78
2021-08-30 14:52:26,4,52666678,-78
2021-08-30 14:52:36,4,52666678,-78
2021-08-30 14:53:01,4,52666678,-78
2021-08-30 14:53:20,4,52666678,-78
2021-08-30 14:53:26,4,52666678,-78
2021-08-30 14:53:45,4,52666678,-78
2021-08-30 14:53:51,4,52666678,-78
2021-08-30 14:54:33,2,52666678,-78
2021-08-30 14:54:39,2,52666678,-78
2021-08-30 14:55:14,2,52666678,-78
2021-08-30 14:55:23,4,52666678,-78
2021-08-30 14:56:09,4,52666678,-78
2021-08-30 14:56:29,4,52666678,-78
2021-08-30 14:56:49,4,52666678,-78
2021-08-30 14:57:30,2,52666678,-78
2021-08-30 14:57:44,2,52666678,-78
2021-08-30 14:57:52,4,52666678,-78
2021-08-30 14:58:30,4,52666678,-78
2021-08-30 14:58:33,4,52666678,-78
2021-08-30 14:59:00,1,52666678,-78
2021-08-30 14:59:05,4,52666678,-78
2021-08-30 14:59:31,4,52666678,-78
2021-08-30 14:59:41,4,52666678,-78
2021-08-30 15:00:25,4,52666678,-78
2021-08-30 15:00:57,4,52666678,-78
2021-08-30 15:01:10,4,52666678,-78
2021-08-30 15:01:18,4,52666678,-78
2021-08-30 15:03:12,4,52666678,-78
2021-08-30 15:04:02,4,52666678,-78
2021-08-30 15:04:13,4,52666678,-78
2021-08-30 15:04:22,4,52666678,-78
2021-08-30 15:04:52,4,52666678,-78
2021-08-30 15:04:54,4,52666678,-78
2021-08-30 15:05:05,4,52666678,-78
2021-08-30 15:05:20,2,52666678,-78
2021-08-30 15:05:37,4,52666678,-78
2021-08-30 15:05:47,2,52666678,-78
2021-08-30 15:06:17,4,52666678,-78
2021-08-30 15:06:22,4,52666678,-78
2021-08-30 15:06:36,4,52666678,-78
2021-08-30 15:07:14,4,52666678,-78
2021-08-30 15:07:55,4,52666678,-78
2021-08-30 15:08:10,4,52666678,-78
2021-08-30 15:09:17,4,52666678,-78
2021-08-30 15:09:24,4,52666678,-78
2021-08-30 15:09:28,4,52666678,-78
2021-08-30 15:09:31,2,52666678,-78
2021-08-30 15:09:54,4,52666678,-78
2021-08-30 15:09:56,4,52666678,-78
2021-08-30 15:10:00,2,52666678,-78
2021-08-30 15:10:11,4,52666678,-78
2021-08-30 15:10:33,4,52666678,-78
2021-08-30 15:10:34,4,52666678,-78
2021-08-30 15:10:35,4,52666678,-78
2021-08-30 15:10:37,4,52666678,-78
2021-08-30 15:10:46,4,52666678,-78
2021-08-30 15:11:33,4,52666678,-78
2021-08-30 15:12:00,4,52666678,-78
2021-08-30 15:12:22,4,52666678,-78
2021-08-30 15:12:23,4,52666678,-78
2021-08-30 15:12:25,4,52666678,-78
2021-08-30 15:12:41,4,52666678,-78
2021-08-30 15:13:05,4,52666678,-78
2021-08-30 15:13:13,4,52666678,-78
2021-08-30 15:13:47,2,52666678,-78
2021-08-30 15:13:52,2,52666678,-78
2021-08-30 15:13:53,2,52666678,-78
2021-08-30 15:13:56,2,52666678,-78
2021-08-30 15:13:59,2,52666678,-78
2021-08-30 15:14:21,4,52666678,-78
2021-08-30 15:14:52,4,52666678,-78
2021-08-30 15:14:58,4,52666678,-78
2021-08-30 15:14:59,4,52666678,-78
2021-08-30 15:15:23,4,52666678,-78
2021-08-30 15:15:25,4,52666678,-78
2021-08-30 15:15:36,4,52666678,-78
2021-08-30 15:15:37,4,52666678,-78
2021-08-30 15:16:17,4,52666678,-78
2021-08-30 15:16:59,4,52666678,-78
2021-08-30 15:17:09,4,52666678,-78
2021-08-30 15:18:33,4,52666678,-78
2021-08-30 15:18:45,4,52666678,-78
2021-08-30 15:19:20,4,52666678,-78
2021-08-30 15:19:33,4,52666678,-78
2021-08-30 15:19:43,4,52666678,-78
2021-08-30 15:20:10,4,52666678,-78
2021-08-30 15:20:14,4,52666678,-78
2021-08-30 15:20:21,4,52666678,-78
2021-08-30 15:20:29,4,52666678,-78
2021-08-30 15:20:42,4,52666678,-78
2021-08-30 15:20:43,4,52666678,-78
2021-08-30 15:21:07,4,52666678,-78
2021-08-30 15:21:31,4,52666678,-78
2021-08-30 15:21:53,4,52666678,-78
2021-08-30 15:21:55,4,52666678,-78
2021-08-30 15:21:57,4,52666678,-78
2021-08-30 15:22:00,4,52666678,-78
2021-08-30 15:22:55,4,52666678,-78
2021-08-30 15:23:01,4,52666678,-78
2021-08-30 15:23:03,4,52666678,-78
2021-08-30 15:23:07,4,52666678,-78
2021-08-30 15:23:13,4,52666678,-78
2021-08-30 15:23:38,4,52666678,-78
2021-08-30 15:23:43,4,52666678,-78
2021-08-30 15:23:51,4,52666678,-78
2021-08-30 15:24:23,4,52666678,-78
2021-08-30 15:24:24,4,52666678,-78
2021-08-30 15:24:33,4,52666678,-78
2021-08-30 15:24:37,4,52666678,-78
2021-08-30 15:25:01,4,52666678,-78
2021-08-30 15:25:16,4,52666678,-78
2021-08-30 15:25:33,4,52666678,-78
2021-08-30 15:25:42,2,52666678,-78
2021-08-30 15:25:43,4,52666678,-78
2021-08-30 15:25:48,4,52666678,-78
2021-08-30 15:26:00,4,52666678,-78
2021-08-30 15:26:02,4,52666678,-78
2021-08-30 15:26:08,4,52666678,-78
2021-08-30 15:26:43,4,52666678,-78
2021-08-30 15:26:58,4,52666678,-78
2021-08-30 15:27:23,4,52666678,-78
2021-08-30 15:27:51,2,52666678,-78
2021-08-30 15:28:05,4,52666678,-78
2021-08-30 15:28:17,4,52666678,-78
2021-08-30 15:32:34,4,52666678,-78
2021-08-30 15:35:08,4,52666678,-78
2021-08-30 15:35:38,4,52666678,-78
2021-08-30 15:35:40,4,52666678,-78
2021-08-30 15:35:50,4,52666678,-78
2021-08-30 15:36:16,4,52666678,-78
2021-08-30 15:36:44,4,52666678,-78
2021-08-30 15:36:45,4,52666678,-78
2021-08-30 15:36:46,4,52666678,-78
2021-08-30 15:37:06,4,52666678,-78
2021-08-30 15:37:41,4,52666678,-78
2021-08-30 15:37:51,4,52666678,-78
2021-08-30 15:37:54,4,52666678,-78
2021-08-30 15:39:00,2,52666678,-78
2021-08-30 15:44:36,4,52666678,-78
2021-08-30 15:45:57,4,52666678,-78
2021-08-30 15:46:31,4,52666678,-78
2021-08-30 15:47:30,4,52666678,-78
2021-08-30 15:57:31,4,52666678,-78
2021-08-30 16:01:07,4,52666678,-78
2021-08-30 16:02:02,2,52666678,-78
2021-08-30 16:13:15,4,52666678,-78
2021-08-30 16:14:23,4,52666678,-78
2021-08-30 16:25:35,4,52666678,-78
2021-08-30 16:29:43,2,52666678,-78
2021-08-30 16:29:48,4,52666678,-78
2021-08-30 16:30:00,4,52666678,-78
2021-08-30 16:30:03,2,52666678,-78
2021-08-30 16:30:06,4,52666678,-78
2021-08-30 16:30:20,4,52666678,-78
2021-08-30 16:33:01,4,52666678,-78
2021-08-30 16:36:54,4,52666678,-78
2021-08-30 16:37:01,4,52666678,-78
2021-08-30 16:37:06,4,52666678,-78
2021-08-30 16:37:20,4,52666678,-78
2021-08-30 16:40:45,4,52666678,-78
2021-08-30 16:41:44,4,52666678,-78
2021-08-30 16:41:55,4,52666678,-78
2021-08-30 16:42:00,4,52666678,-78
2021-08-30 16:42:01,4,52666678,-78
2021-08-30 16:42:35,4,52666678,-78
2021-08-30 16:42:43,4,52666678,-78
2021-08-30 16:42:44,4,52666678,-78
2021-08-30 16:42:45,4,52666678,-78
2021-08-30 16:42:56,4,52666678,-78
2021-08-30 16:42:58,4,52666678,-78
2021-08-30 16:43:11,4,52666678,-78
2021-08-30 16:43:42,4,52666678,-78
2021-08-30 16:44:46,4,52666678,-78
2021-08-30 16:45:23,4,52666678,-78
2021-08-30 16:45:27,4,52666678,-78
2021-08-30 16:45:31,4,52666678,-78
2021-08-30 16:45:35,4,52666678,-78
2021-08-30 16:47:19,4,52666678,-78
2021-08-30 16:48:26,4,52666678,-78
2021-08-30 16:48:39,4,52666678,-78
2021-08-30 16:48:45,4,52666678,-78
2021-08-30 16:48:48,4,52666678,-78
2021-08-30 16:49:40,4,52666678,-78
2021-08-30 16:50:02,4,52666678,-78
2021-08-30 16:50:39,4,52666678,-78
2021-08-30 16:50:44,4,52666678,-78
2021-08-30 16:50:52,4,52666678,-78
2021-08-30 16:51:18,4,52666678,-78
2021-08-30 16:51:31,4,52666678,-78
2021-08-30 16:51:33,4,52666678,-78
2021-08-30 16:51:53,4,52666678,-78
2021-08-30 16:52:02,4,52666678,-78
2021-08-30 16:52:09,4,52666678,-78
2021-08-30 16:53:19,4,52666678,-78
2021-08-30 16:53:29,4,52666678,-78
2021-08-30 16:54:19,4,52666678,-78
2021-08-30 16:54:34,4,52666678,-78
2021-08-30 16:54:45,4,52666678,-78
2021-08-30 16:58:15,4,52666678,-78
2021-08-30 16:59:12,4,52666678,-78
2021-08-30 16:59:18,4,52666678,-78
2021-08-30 14:23:15,4,52666678,-79
2021-08-30 14:24:11,4,52666678,-79
2021-08-30 14:24:44,4,52666678,-79
2021-08-30 14:25:02,4,52666678,-79
2021-08-30 14:26:20,4,52666678,-79
2021-08-30 14:26:45,2,52666678,-79
2021-08-30 14:26:55,4,52666678,-79
2021-08-30 14:28:43,4,52666678,-79
2021-08-30 14:30:29,2,52666678,-79
2021-08-30 14:31:29,4,52666678,-79
2021-08-30 14:40:06,2,52666678,-79
2021-08-30 14:40:10,2,52666678,-79
2021-08-30 14:41:20,4,52666678,-79
2021-08-30 14:42:36,4,52666678,-79
2021-08-30 14:42:42,4,52666678,-79
2021-08-30 14:43:12,4,52666678,-79
2021-08-30 14:44:54,2,52666678,-79
2021-08-30 14:46:23,2,52666678,-79
2021-08-30 14:46:37,4,52666678,-79
2021-08-30 14:46:57,1,52666678,-79
2021-08-30 14:47:07,4,52666678,-79
2021-08-30 14:47:42,4,52666678,-79
2021-08-30 14:48:11,2,52666678,-79
2021-08-30 14:48:13,2,52666678,-79
2021-08-30 14:48:32,4,52666678,-79
2021-08-30 14:48:41,2,52666678,-79
2021-08-30 14:48:53,2,52666678,-79
2021-08-30 14:48:57,2,52666678,-79
2021-08-30 14:49:25,4,52666678,-79
2021-08-30 14:49:26,4,52666678,-79
2021-08-30 14:49:57,2,52666678,-79
2021-08-30 14:50:01,4,52666678,-79
2021-08-30 14:50:22,2,52666678,-79
2021-08-30 14:50:55,1,52666678,-79
2021-08-30 14:51:48,4,52666678,-79
2021-08-30 14:51:51,4,52666678,-79
2021-08-30 14:51:59,4,52666678,-79
2021-08-30 14:52:28,2,52666678,-79
2021-08-30 14:52:59,4,52666678,-79
2021-08-30 14:53:37,4,52666678,-79
2021-08-30 14:53:44,4,52666678,-79
2021-08-30 14:54:38,2,52666678,-79
2021-08-30 14:54:40,2,52666678,-79
2021-08-30 14:54:53,2,52666678,-79
2021-08-30 14:54:58,4,52666678,-79
2021-08-30 14:55:19,4,52666678,-79
2021-08-30 14:55:39,4,52666678,-79
2021-08-30 14:56:36,4,52666678,-79
2021-08-30 14:57:34,2,52666678,-79
2021-08-30 14:57:49,2,52666678,-79
2021-08-30 14:59:10,4,52666678,-79
2021-08-30 14:59:27,2,52666678,-79
2021-08-30 14:59:35,4,52666678,-79
2021-08-30 15:00:09,2,52666678,-79
2021-08-30 15:00:11,2,52666678,-79
2021-08-30 15:00:16,2,52666678,-79
2021-08-30 15:00:41,4,52666678,-79
2021-08-30 15:00:48,4,52666678,-79
2021-08-30 15:02:13,2,52666678,-79
2021-08-30 15:02:22,4,52666678,-79
2021-08-30 15:02:32,2,52666678,-79
2021-08-30 15:02:53,4,52666678,-79
2021-08-30 15:03:11,4,52666678,-79
2021-08-30 15:04:00,2,52666678,-79
2021-08-30 15:04:06,4,52666678,-79
2021-08-30 15:05:42,2,52666678,-79
2021-08-30 15:07:16,4,52666678,-79
2021-08-30 15:07:28,4,52666678,-79
2021-08-30 15:07:33,4,52666678,-79
2021-08-30 15:09:00,1,52666678,-79
2021-08-30 15:10:38,4,52666678,-79
2021-08-30 15:10:40,4,52666678,-79
2021-08-30 15:11:13,4,52666678,-79
2021-08-30 15:11:50,2,52666678,-79
2021-08-30 15:11:53,4,52666678,-79
2021-08-30 15:12:19,4,52666678,-79
2021-08-30 15:12:20,2,52666678,-79
2021-08-30 15:12:25,2,52666678,-79
2021-08-30 15:12:42,4,52666678,-79
2021-08-30 15:13:03,2,52666678,-79
2021-08-30 15:13:06,2,52666678,-79
2021-08-30 15:13:09,4,52666678,-79
2021-08-30 15:13:13,2,52666678,-79
2021-08-30 15:13:19,2,52666678,-79
2021-08-30 15:13:24,4,52666678,-79
2021-08-30 15:13:31,2,52666678,-79
2021-08-30 15:13:45,2,52666678,-79
2021-08-30 15:13:46,2,52666678,-79
2021-08-30 15:13:50,2,52666678,-79
2021-08-30 15:13:51,2,52666678,-79
2021-08-30 15:13:54,2,52666678,-79
2021-08-30 15:13:55,2,52666678,-79
2021-08-30 15:13:57,2,52666678,-79
2021-08-30 15:13:58,2,52666678,-79
2021-08-30 15:13:59,4,52666678,-79
2021-08-30 15:14:01,2,52666678,-79
2021-08-30 15:14:02,2,52666678,-79
2021-08-30 15:14:03,2,52666678,-79
2021-08-30 15:14:05,2,52666678,-79
2021-08-30 15:14:10,2,52666678,-79
2021-08-30 15:14:29,2,52666678,-79
2021-08-30 15:14:36,2,52666678,-79
2021-08-30 15:14:37,4,52666678,-79
2021-08-30 15:14:40,2,52666678,-79
2021-08-30 15:14:44,4,52666678,-79
2021-08-30 15:14:52,2,52666678,-79
2021-08-30 15:15:18,4,52666678,-79
2021-08-30 15:16:01,4,52666678,-79
2021-08-30 15:16:03,4,52666678,-79
2021-08-30 15:16:24,2,52666678,-79
2021-08-30 15:16:32,2,52666678,-79
2021-08-30 15:16:42,4,52666678,-79
2021-08-30 15:17:11,4,52666678,-79
2021-08-30 15:18:25,4,52666678,-79
2021-08-30 15:18:39,4,52666678,-79
2021-08-30 15:18:42,4,52666678,-79
2021-08-30 15:18:56,4,52666678,-79
2021-08-30 15:18:58,1,52666678,-79
2021-08-30 15:19:02,4,52666678,-79
2021-08-30 15:19:22,4,52666678,-79
2021-08-30 15:19:45,2,52666678,-79
2021-08-30 15:20:41,4,52666678,-79
2021-08-30 15:20:47,4,52666678,-79
2021-08-30 15:21:10,2,52666678,-79
2021-08-30 15:21:36,4,52666678,-79
2021-08-30 15:21:37,4,52666678,-79
2021-08-30 15:21:44,4,52666678,-79
2021-08-30 15:21:49,4,52666678,-79
2021-08-30 15:21:56,4,52666678,-79
2021-08-30 15:21:58,4,52666678,-79
2021-08-30 15:23:02,4,52666678,-79
2021-08-30 15:23:10,4,52666678,-79
2021-08-30 15:23:54,1,52666678,-79
2021-08-30 15:24:06,4,52666678,-79
2021-08-30 15:24:10,4,52666678,-79
2021-08-30 15:24:38,4,52666678,-79
2021-08-30 15:24:50,4,52666678,-79
2021-08-30 15:24:53,2,52666678,-79
2021-08-30 15:25:58,4,52666678,-79
2021-08-30 15:26:07,4,52666678,-79
2021-08-30 15:26:51,4,52666678,-79
2021-08-30 15:27:48,2,52666678,-79
2021-08-30 15:28:18,4,52666678,-79
2021-08-30 15:28:55,4,52666678,-79
2021-08-30 15:30:21,4,52666678,-79
2021-08-30 15:30:37,4,52666678,-79
2021-08-30 15:31:02,2,52666678,-79
2021-08-30 15:31:15,4,52666678,-79
2021-08-30 15:31:30,4,52666678,-79
2021-08-30 15:32:31,4,52666678,-79
2021-08-30 15:32:39,4,52666678,-79
2021-08-30 15:33:31,2,52666678,-79
2021-08-30 15:34:12,4,52666678,-79
2021-08-30 15:35:04,2,52666678,-79
2021-08-30 15:35:09,4,52666678,-79
2021-08-30 15:35:19,4,52666678,-79
2021-08-30 15:36:37,4,52666678,-79
2021-08-30 15:36:50,4,52666678,-79
2021-08-30 15:36:52,4,52666678,-79
2021-08-30 15:37:23,4,52666678,-79
2021-08-30 15:37:37,4,52666678,-79
2021-08-30 15:38:00,4,52666678,-79
2021-08-30 15:40:27,4,52666678,-79
2021-08-30 15:43:45,2,52666678,-79
2021-08-30 15:44:44,4,52666678,-79
2021-08-30 15:46:10,4,52666678,-79
2021-08-30 15:47:46,2,52666678,-79
2021-08-30 15:53:07,4,52666678,-79
2021-08-30 15:58:28,4,52666678,-79
2021-08-30 15:58:52,4,52666678,-79
2021-08-30 16:06:22,4,52666678,-79
2021-08-30 16:12:28,4,52666678,-79
2021-08-30 16:12:47,4,52666678,-79
2021-08-30 16:12:51,4,52666678,-79
2021-08-30 16:14:20,4,52666678,-79
2021-08-30 16:23:12,2,52666678,-79
2021-08-30 16:23:49,4,52666678,-79
2021-08-30 16:25:30,4,52666678,-79
2021-08-30 16:27:37,4,52666678,-79
2021-08-30 16:29:47,4,52666678,-79
2021-08-30 16:36:16,2,52666678,-79
2021-08-30 16:36:52,4,52666678,-79
2021-08-30 16:41:46,4,52666678,-79
2021-08-30 16:42:46,4,52666678,-79
2021-08-30 16:43:02,4,52666678,-79
2021-08-30 16:43:12,4,52666678,-79
2021-08-30 16:43:27,4,52666678,-79
2021-08-30 16:44:07,4,52666678,-79
2021-08-30 16:45:03,4,52666678,-79
2021-08-30 16:45:06,4,52666678,-79
2021-08-30 16:45:18,4,52666678,-79
2021-08-30 16:45:34,4,52666678,-79
2021-08-30 16:45:40,4,52666678,-79
2021-08-30 16:45:42,4,52666678,-79
2021-08-30 16:45:43,4,52666678,-79
2021-08-30 16:48:11,4,52666678,-79
2021-08-30 16:48:17,4,52666678,-79
2021-08-30 16:48:30,4,52666678,-79
2021-08-30 16:48:58,4,52666678,-79
2021-08-30 16:49:14,4,52666678,-79
2021-08-30 16:49:17,4,52666678,-79
2021-08-30 16:49:33,4,52666678,-79
2021-08-30 16:49:49,4,52666678,-79
2021-08-30 16:49:52,2,52666678,-79
2021-08-30 16:49:58,4,52666678,-79
2021-08-30 16:50:15,4,52666678,-79
2021-08-30 16:50:27,4,52666678,-79
2021-08-30 16:50:29,4,52666678,-79
2021-08-30 16:51:27,4,52666678,-79
2021-08-30 16:51:36,4,52666678,-79
2021-08-30 16:52:12,2,52666678,-79
2021-08-30 16:52:46,4,52666678,-79
2021-08-30 16:53:43,4,52666678,-79
2021-08-30 16:53:58,4,52666678,-79
2021-08-30 16:54:02,4,52666678,-79
2021-08-30 16:54:04,4,52666678,-79
2021-08-30 16:55:01,4,52666678,-79
2021-08-30 16:55:16,4,52666678,-79
2021-08-30 16:55:24,4,52666678,-79
2021-08-30 16:55:50,4,52666678,-79
2021-08-30 16:56:25,4,52666678,-79
2021-08-30 16:58:59,4,52666678,-79
2021-08-30 14:22:13,4,52666678,-80
2021-08-30 14:22:28,1,52666678,-80
2021-08-30 14:22:39,4,52666678,-80
2021-08-30 14:22:56,4,52666678,-80
2021-08-30 14:23:16,4,52666678,-80
2021-08-30 14:23:18,4,52666678,-80
2021-08-30 14:23:34,4,52666678,-80
2021-08-30 14:26:28,4,52666678,-80
2021-08-30 14:26:51,4,52666678,-80
2021-08-30 14:27:34,4,52666678,-80
2021-08-30 14:28:03,4,52666678,-80
2021-08-30 14:28:06,2,52666678,-80
2021-08-30 14:28:10,4,52666678,-80
2021-08-30 14:28:41,4,52666678,-80
2021-08-30 14:29:41,4,52666678,-80
2021-08-30 14:30:47,4,52666678,-80
2021-08-30 14:31:30,4,52666678,-80
2021-08-30 14:34:03,1,52666678,-80
2021-08-30 14:34:11,4,52666678,-80
2021-08-30 14:35:22,1,52666678,-80
2021-08-30 14:35:45,4,52666678,-80
2021-08-30 14:36:05,4,52666678,-80
2021-08-30 14:39:33,2,52666678,-80
2021-08-30 14:41:12,4,52666678,-80
2021-08-30 14:43:33,2,52666678,-80
2021-08-30 14:43:47,2,52666678,-80
2021-08-30 14:44:12,4,52666678,-80
2021-08-30 14:45:12,2,52666678,-80
2021-08-30 14:45:17,2,52666678,-80
2021-08-30 14:45:24,4,52666678,-80
2021-08-30 14:45:52,4,52666678,-80
2021-08-30 14:46:30,1,52666678,-80
2021-08-30 14:46:50,2,52666678,-80
2021-08-30 14:47:00,4,52666678,-80
2021-08-30 14:47:13,4,52666678,-80
2021-08-30 14:47:19,4,52666678,-80
2021-08-30 14:47:20,4,52666678,-80
2021-08-30 14:47:35,4,52666678,-80
2021-08-30 14:47:43,1,52666678,-80
2021-08-30 14:48:30,2,52666678,-80
2021-08-30 14:49:30,4,52666678,-80
2021-08-30 14:49:48,1,52666678,-80
2021-08-30 14:49:54,4,52666678,-80
2021-08-30 14:49:55,4,52666678,-80
2021-08-30 14:50:39,4,52666678,-80
2021-08-30 14:50:41,4,52666678,-80
2021-08-30 14:51:21,2,52666678,-80
2021-08-30 14:51:23,2,52666678,-80
2021-08-30 14:51:28,4,52666678,-80
2021-08-30 14:51:31,4,52666678,-80
2021-08-30 14:52:20,4,52666678,-80
2021-08-30 14:52:31,4,52666678,-80
2021-08-30 14:53:04,2,52666678,-80
2021-08-30 14:53:12,4,52666678,-80
2021-08-30 14:53:18,4,52666678,-80
2021-08-30 14:53:21,4,52666678,-80
2021-08-30 14:54:10,2,52666678,-80
2021-08-30 14:54:41,2,52666678,-80
2021-08-30 14:54:44,2,52666678,-80
2021-08-30 14:54:48,4,52666678,-80
2021-08-30 14:54:55,2,52666678,-80
2021-08-30 14:55:03,4,52666678,-80
2021-08-30 14:55:12,1,52666678,-80
2021-08-30 14:55:25,2,52666678,-80
2021-08-30 14:55:37,4,52666678,-80
2021-08-30 14:55:49,4,52666678,-80
2021-08-30 14:56:15,2,52666678,-80
